toy, ,"('it a toy apple it a fake apple so she not steal any real food', 'Mother')","[0, 'it a toy apple it a fake apple so she not steal any real food']",apple,30.8876978993408,male,Clark
food, ,"('it a toy apple it a fake apple so she not steal any real food', 'Mother')","[0, 'it a toy apple it a fake apple so she not steal any real food']",apple,30.8876978993408,male,Clark
food, ,"('Dudley rush there but the bunny lady do have Sam_potatoes mother bunny be say to grocer dog I have decide not to buy any food today after all', 'Mother')","[0, 'Dudley rush there but the bunny lady do have Sam_potatoes mother bunny be say to grocer dog I have decide not to buy any food today after all']",bunny,30.8876978993408,male,Clark
food, ,"('Dudley rush there but the bunny lady do have Sam_potatoes mother bunny be say to grocer dog I have decide not to buy any food today after all', 'Mother')","[0, 'Dudley rush there but the bunny lady do have Sam_potatoes mother bunny be say to grocer dog I have decide not to buy any food today after all']",dog,30.8876978993408,male,Clark
clothes, ,"('sometimes I a little lady and put on long clothes big shoe with high heel I walk on my toe', 'Investigator')","[0, 'sometimes I a little lady and put on long clothes big shoe with high heel I walk on my toe']",shoe,29.0663052629417,male,Clark
clothes, ,"('so let me put a diaper on my shoulder so I can take Ana so all my clothes will be spit up on hi', 'Investigator')","[0, 'so let me put a diaper on my shoulder so I can take Ana so all my clothes will be spit up on hi']",diaper,29.0663052629417,male,Clark
toy, ,"('right but this be just a toy airplane so it will go very far', 'Investigator')","[0, 'right but this be just a toy airplane so it will go very far']",airplane,29.2962894515288,male,Clark
toy, ,"('and these toy airplane will go that far see', 'Investigator')","[0, 'and these toy airplane will go that far see']",airplane,29.2962894515288,male,Clark
toy, ,"('but it too little to drive it just a toy car', 'Investigator')","[0, 'but it too little to drive it just a toy car']",car,29.2962894515288,male,Clark
food, ,"('she want food and milk huh', 'Investigator')","[0, 'she want food and milk huh']",milk,31.8548635495595,male,Clark
food, ,"('poor little kitty have enough food in there', 'Father')","[0, 'poor little kitty have enough food in there']",kitty,34.4606665434609,male,Clark
toy, ,"('when do you play with your toy and read a book', 'Investigator')","[0, 'when do you play with your toy and read a book']",book,32.0992217499333,male,Clark
animal, ,"('and a_lot_of the animal do have any water to drink', 'Father')","[0, 'and a_lot_of the animal do have any water to drink']",drink,34.8220702683833,male,Clark
animal, ,"('and a_lot_of the animal do have any water to drink', 'Father')","[0, 'and a_lot_of the animal do have any water to drink']",water,34.8220702683833,male,Clark
toy, ,"('you play with toy so you do like to have your pajamas on', 'Investigator')","[0, 'you play with toy so you do like to have your pajamas on']",pajamas,31.8548635495595,male,Clark
clothes, ,"('yeah big boy wear those kind of clothes these be long pant and jacket like daddy daddy wear them too', 'Investigator')","[0, 'yeah big boy wear those kind of clothes these be long pant and jacket like daddy daddy wear them too']",jacket,31.5920244768886,male,Clark
toy, ,"('and a little toy ship and some milk on a dish', 'Investigator')","[0, 'and a little toy ship and some milk on a dish']",milk,35.0335735846732,male,Clark
toy, ,"('you sink our toy ship', 'Investigator')","[0, 'you sink our toy ship']",sink,35.0335735846732,male,Clark
food, ,"('grocer cat will sell the food to other person in busy town', 'Investigator')","[0, 'grocer cat will sell the food to other person in busy town']",cat,33.8877595022485,male,Clark
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.4273804390234,female,NewEngland
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.4273804390234,female,NewEngland
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.4273804390234,female,NewEngland
animal, ,"('first let get all the animal around the table okay', 'Investigator')","[0, 'first let get all the animal around the table okay']",table,37.1650341896137,male,Clark
animal, ,"('okay but first you have_to decide where you want all the animal to be around the table and then you hafta put them there', 'Investigator')","[0, 'okay but first you have_to decide where you want all the animal to be around the table and then you hafta put them there']",table,37.1650341896137,male,Clark
animal, ,"('a baby animal book', 'Mother')","[0, 'a baby animal book']",book,14.1974167847389,male,NewEngland
animal, ,"('oh I say you hafta put all these animal up next_to the table', 'Investigator')","[0, 'oh I say you hafta put all these animal up next_to the table']",table,37.1650341896137,male,Clark
animal, ,"('animal can smell thing that you can smell sometimes they can tell where man and other animal be watch a dog sniff in the wind', 'Investigator')","[0, 'animal can smell thing that you can smell sometimes they can tell where man and other animal be watch a dog sniff in the wind']",dog,38.0664900716647,male,Clark
clothes, ,"('the king be in his count house count out his money the queen be in the parlor eat bread and honey the maid be in the garden hang out the clothes there come a little and snip off her nose', 'Investigator')","[0, 'the king be in his count house count out his money the queen be in the parlor eat bread and honey the maid be in the garden hang out the clothes there come a little and snip off her nose']",bread,36.1650136553112,male,Clark
food, ,"('why do she have food on her hat', 'Investigator')","[0, 'why do she have food on her hat']",hat,36.1650136553112,male,Clark
animal, ,"('but you have a_lot_of other little book that have animal in them huh', 'Mother')","[0, 'but you have a_lot_of other little book that have animal in them huh']",book,14.1317070165712,male,NewEngland
animal, ,"('oh a animal baby book', 'Mother')","[0, 'oh a animal baby book']",book,19.6246329493419,male,NewEngland
animal, ,"('this be a book all about animal', 'Mother')","[0, 'this be a book all about animal']",book,19.6246329493419,male,NewEngland
animal, ,"('this be your baby animal book', 'Mother')","[0, 'this be your baby animal book']",book,14.2302716688228,male,NewEngland
animal, ,"('this be your baby animal book remember', 'Mother')","[0, 'this be your baby animal book remember']",book,14.2302716688228,male,NewEngland
toy, ,"('orange toy', 'Mother')","[0, 'orange toy']",orange,19.8874720220128,male,NewEngland
toy, ,"('do that bug have a toy', 'Mother')","[0, 'do that bug have a toy']",bug,32.4934803589396,female,NewEngland
toy, ,"('they label all his clothes and his toy and his slipper', 'Mother')","[0, 'they label all his clothes and his toy and his slipper']",slipper,31.9534282018111,female,NewEngland
clothes, ,"('they label all his clothes and his toy and his slipper', 'Mother')","[0, 'they label all his clothes and his toy and his slipper']",slipper,31.9534282018111,female,NewEngland
clothes, ,"('oh he go in his own drawer and take his clothes out himself huh', 'Mother')","[0, 'oh he go in his own drawer and take his clothes out himself huh']",drawer,31.7234440132241,male,NewEngland
clothes, ,"('do you know where some of the clothes be in your drawer', 'Mother')","[0, 'do you know where some of the clothes be in your drawer']",drawer,31.7234440132241,male,NewEngland
clothes, ,"('what kind of clothes do this little bunny have', 'Mother')","[0, 'what kind of clothes do this little bunny have']",bunny,30.3291648699152,male,NewEngland
animal, ,"('this be the book on baby animal', 'Mother')","[0, 'this be the book on baby animal']",book,19.821762253845,male,NewEngland
toy, ,"('this little bug go to sleep too with his toy', 'Mother')","[0, 'this little bug go to sleep too with his toy']",bug,29.6905480605351,male,NewEngland
food, ,"('you want to make him some dog food', 'Mother')","[0, 'you want to make him some dog food']",dog,31.9205733177273,female,NewEngland
toy, ,"('I have a a toy slipper and a rug', 'Mother')","[0, 'I have a a toy slipper and a rug']",slipper,31.5591695928048,female,NewEngland
clothes, ,"('see the closet with all the clothes in it', 'Mother')","[0, 'see the closet with all the clothes in it']",closet,33.0335325160681,male,NewEngland
toy, ,"('well there no more book but there be other toy here', 'Mother')","[0, 'well there no more book but there be other toy here']",book,27.4276679192591,female,NewEngland
clothes, ,"('there a closet with clothes', 'Mother')","[0, 'there a closet with clothes']",closet,27.8876362964332,female,NewEngland
animal, ,"('get the animal book', 'Mother')","[0, 'get the animal book']",book,11.0002258773281,female,Higginson
food, ,"('well cheese food be what it call', 'Mother')","[0, 'well cheese food be what it call']",cheese,22.0004517546562,female,Higginson
toy, ,"('because there too many toy on this table', 'Mother')","[0, 'because there too many toy on this table']",table,35.0007187005893,female,Higginson
clothes, ,"('the cow do have his clothes on', 'Adult')","[0, 'the cow do have his clothes on']",cow,45.0009240436149,male,VanKleeck
food, ,"('that a stove that not the food', 'Adult')","[0, 'that a stove that not the food']",stove,47.00096511222,male,VanKleeck
animal, ,"('well that a special kind of block they have for animal that perform', 'Mother')","[0, 'well that a special kind of block they have for animal that perform']",block,35.9206554549375,male,Brown
food, ,"('do a duck drop his food out like that', 'Mother')","[0, 'do a duck drop his food out like that']",duck,37.2964537259492,male,Brown
animal, ,"('it might hurt the animal because the tractor so big', 'Mother')","[0, 'it might hurt the animal because the tractor so big']",tractor,44.8551304954927,male,Brown
food, ,"('I do know what ice vanilla food be', 'Mother')","[0, 'I do know what ice vanilla food be']",ice,48.4609540236966,male,Brown
food, ,"('I do know what ice vanilla food be', 'Mother')","[0, 'I do know what ice vanilla food be']",vanilla,48.4609540236966,male,Brown
food, ,"('what about some dog food', 'Investigator')","[0, 'what about some dog food']",dog,38.6907328692581,male,Brown
food, ,"('oh the duck be go to cook the food with his mouth', 'Mother')","[0, 'oh the duck be go to cook the food with his mouth']",duck,39.5921887513091,male,Brown
toy, ,"('a toy car', 'Investigator')","[0, 'a toy car']",car,39.132220374135,male,Brown
food, ,"('he understand not to touch the stove because it hot and he understand that his food be hot sometimes', 'Mother')","[0, 'he understand not to touch the stove because it hot and he understand that his food be hot sometimes']",stove,51.2967412061849,male,Brown
food, ,"('he understand the way in which I feed the dog because he try to give the dog food', 'Mother')","[0, 'he understand the way in which I feed the dog because he try to give the dog food']",dog,51.2967412061849,male,Brown
toy, ,"('well yes a ball be a toy', 'Mother')","[0, 'well yes a ball be a toy']",ball,45.5266021889567,male,Brown
animal, ,"('you have animal cracker on the table', 'Mother')","[0, 'you have animal cracker on the table']",cracker,21.0004312203536,female,Brown
animal, ,"('you have animal cracker on the table', 'Mother')","[0, 'you have animal cracker on the table']",table,21.0004312203536,female,Brown
animal, ,"('animal cracker and grape juice', 'Mother')","[0, 'animal cracker and grape juice']",cracker,21.0004312203536,female,Brown
animal, ,"('animal cracker and grape juice', 'Mother')","[0, 'animal cracker and grape juice']",juice,21.0004312203536,female,Brown
toy, ,"('I can open the toy box until my shoe be tie', 'Father')","[0, 'I can open the toy box until my shoe be tie']",shoe,23.0004722889587,female,Brown
toy, ,"('why do you take the toy out_of the briefcase and put them back on the table', 'Mother')","[0, 'why do you take the toy out_of the briefcase and put them back on the table']",table,21.0004312203536,female,Brown
toy, ,"('be you put the toy table', 'Investigator')","[0, 'be you put the toy table']",table,21.0004312203536,female,Brown
toy, ,"('do you put the toy on the table', 'Investigator')","[0, 'do you put the toy on the table']",table,21.0004312203536,female,Brown
clothes, ,"('you have one for your doll clothes', 'Grandmother')","[0, 'you have one for your doll clothes']",doll,30.4277295221668,female,Brown
food, ,"('dog food yeah', 'Mother')","[0, 'dog food yeah']",dog,28.6248177580648,female,Brown
clothes, ,"('you get all the clothes off all your doll', 'Mother')","[0, 'you get all the clothes off all your doll']",doll,31.1649109837984,female,Brown
clothes, ,"('she wash the doll clothes', 'Grandmother')","[0, 'she wash the doll clothes']",doll,30.4277295221668,female,Brown
animal, ,"('animal cracker huh', 'Mother')","[0, 'animal cracker huh']",cracker,32.8220291997782,female,Brown
toy, ,"('why do you put some of your doll back in your toy box', 'Father')","[0, 'why do you put some of your doll back in your toy box']",doll,30.6577137107538,female,Brown
food, ,"('there no fish food in there float around', 'Mother')","[0, 'there no fish food in there float around']",fish,27.0005544261689,female,Brown
food, ,"('there no fish food in there float around', 'Mother')","[0, 'there no fish food in there float around']",fish,27.0005544261689,female,Brown
animal, ,"('can you tell me a story about the animal', 'Investigator')","[0, 'can you tell me a story about the animal']",story,37.5592927986201,female,Brown
clothes, ,"('every time I dress her you take her clothes off', 'Mother')","[0, 'every time I dress her you take her clothes off']",dress,37.3293086100331,female,Brown
toy, ,"('you want to go to bed with your toy', 'Father')","[0, 'you want to go to bed with your toy']",bed,33.6577753136615,female,Brown
clothes, ,"('that the one with all the doll clothes', 'Mother')","[0, 'that the one with all the doll clothes']",doll,40.5264995174439,female,Brown
toy, ,"('do forget you gonna have_to pack your suitcase you know get all your toy together and all your book', 'Mother')","[0, 'do forget you gonna have_to pack your suitcase you know get all your toy together and all your book']",book,47.2966590689747,female,Brown
food, ,"('Kennel Ration dog food', 'Mother')","[0, 'Kennel Ration dog food']",dog,47.5266432575618,female,Brown
clothes, ,"('no it look like a squirrel there remember because it have clothes on', 'Father')","[0, 'no it look like a squirrel there remember because it have clothes on']",squirrel,51.8552742356106,female,Brown
clothes, ,"('do the turtle get clothes on', 'Investigator')","[0, 'do the turtle get clothes on']",turtle,50.5267048604694,female,Brown
clothes, ,"('no I never hear of a turtle get clothes on', 'Investigator')","[0, 'no I never hear of a turtle get clothes on']",turtle,50.5267048604694,female,Brown
toy, ,"('and all the toy under the tree and all she be interest in be in that craze bug', 'Mother')","[0, 'and all the toy under the tree and all she be interest in be in that craze bug']",bug,51.4281607425204,female,Brown
food, ,"('be candy supper food', 'Investigator')","[0, 'be candy supper food']",candy,54.7896260703505,female,Brown
clothes, ,"('do a bee have clothes', 'Mother')","[0, 'do a bee have clothes']",bee,53.7238957678802,female,Brown
clothes, ,"('a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes', 'Mother')","[0, 'a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes']",milk,55.7896466046531,female,Brown
clothes, ,"('a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes', 'Mother')","[0, 'a factory a big place where they make all kind of thing like machine and car and milk bottle and clothes']",car,55.7896466046531,female,Brown
food, ,"('angel food cake', 'Investigator')","[0, 'angel food cake']",cake,57.8553974414259,female,Brown
toy, ,"('a little toy baby for your doll house', 'Mother')","[0, 'a little toy baby for your doll house']",doll,57.6254132528389,female,Brown
toy, ,"('let him play with the ball because he do have much toy', 'Mother')","[0, 'let him play with the ball because he do have much toy']",ball,58.1983202940512,female,Brown
toy, ,"('and your toy and your car and your', 'Father')","[0, 'and your toy and your car and your']",car,24.7561551571901,female,Nelson
animal, ,"('shall we try one more peculiar game with this animal whatever he be', 'Investigator')","[0, 'shall we try one more peculiar game with this animal whatever he be']",game,61.1983818969589,female,Brown
clothes, ,"('you change his clothes and put them in the corn', 'Father')","[0, 'you change his clothes and put them in the corn']",corn,35.3621224255118,male,Demetras1
clothes, ,"('cause it will get our clothes all wet and also it will get the inside of uncle Craig car all wet too', 'Father')","[0, 'cause it will get our clothes all wet and also it will get the inside of uncle Craig car all wet too']",car,47.8880469824842,male,Demetras1
food, ,"('in horse food', 'Father')","[0, 'in horse food']",horse,46.7566069118462,male,Demetras1
animal, ,"('okay each animal kiss the alligator', 'Father')","[0, 'okay each animal kiss the alligator']",alligator,29.000595494774,male,Kuczaj
animal, ,"('Abe now the animal tell the alligator that he want to go byebye', 'Father')","[0, 'Abe now the animal tell the alligator that he want to go byebye']",alligator,28.7890921784842,male,Kuczaj
food, ,"('that cat food', 'Father')","[0, 'that cat food']",cat,29.7562578287028,male,Kuczaj
animal, ,"('okay Abe put the zebra by the boat Abe now put each animal in the boat', 'Father')","[0, 'okay Abe put the zebra by the boat Abe now put each animal in the boat']",zebra,29.723402944619,male,Kuczaj
animal, ,"('okay Abe put the zebra by the boat Abe now put each animal in the boat', 'Father')","[0, 'okay Abe put the zebra by the boat Abe now put each animal in the boat']",boat,29.723402944619,male,Kuczaj
food, ,"('cat the eat cat food', 'Father')","[0, 'cat the eat cat food']",cat,29.7562578287028,male,Kuczaj
food, ,"('cat the eat cat food', 'Father')","[0, 'cat the eat cat food']",cat,29.7562578287028,male,Kuczaj
toy, ,"('you put some toy inside your truck', 'Father')","[0, 'you put some toy inside your truck']",truck,32.8220291997782,male,Kuczaj
food, ,"('Abe have listen to this Dad Abe have yogurt with honey cinnamon peanut butter and green food color', 'Mother')","[0, 'Abe have listen to this Dad Abe have yogurt with honey cinnamon peanut butter and green food color']",butter,33.1649520524035,male,Kuczaj
food, ,"('Abe have listen to this Dad Abe have yogurt with honey cinnamon peanut butter and green food color', 'Mother')","[0, 'Abe have listen to this Dad Abe have yogurt with honey cinnamon peanut butter and green food color']",yogurt,33.1649520524035,male,Kuczaj
animal, ,"('take all the animal out and put all the truck back in', 'Mother')","[0, 'take all the animal out and put all the truck back in']",truck,32.0335119817655,male,Kuczaj
food, ,"('orange food color', 'Mother')","[0, 'orange food color']",orange,33.2635167046551,male,Kuczaj
food, ,"('chicken do eat person food', 'Father')","[0, 'chicken do eat person food']",chicken,34.19782747079,male,Kuczaj
food, ,"('chicken do eat person food', 'Father')","[0, 'chicken do eat person food']",chicken,34.19782747079,male,Kuczaj
food, ,"('peanut butter and food color', 'Mother')","[0, 'peanut butter and food color']",butter,33.9863241545001,male,Kuczaj
animal, ,"('they have a frog in the hold soap in his mouth a night light of a frog and all different sort of poster of animal', 'Mother')","[0, 'they have a frog in the hold soap in his mouth a night light of a frog and all different sort of poster of animal']",frog,33.9863241545001,male,Kuczaj
animal, ,"('you go to put the other animal away and tell a hippo story all by itself', 'Father')","[0, 'you go to put the other animal away and tell a hippo story all by itself']",story,35.6906712663504,male,Kuczaj
animal, ,"('okay I think I can make up a animal game', 'Father')","[0, 'okay I think I can make up a animal game']",game,37.0336146532783,male,Kuczaj
animal, ,"('you tell me about each animal in this book okay', 'Father')","[0, 'you tell me about each animal in this book okay']",book,37.2635988418653,male,Kuczaj
animal, ,"('a animal book', 'Father')","[0, 'a animal book']",book,38.230764492084,male,Kuczaj
toy, ,"('they just toy duck huh', 'Father')","[0, 'they just toy duck huh']",duck,42.7236698905522,male,Kuczaj
animal, ,"('what if all vegetable be onion and all animal be cat', 'Father')","[0, 'what if all vegetable be onion and all animal be cat']",cat,48.8223577486191,male,Kuczaj
animal, ,"('how come the person be take the animal on the boat', 'Father')","[0, 'how come the person be take the animal on the boat']",boat,51.033902133514,male,Kuczaj
clothes, ,"('dump the shoe in the clothes basket', 'Father')","[0, 'dump the shoe in the clothes basket']",shoe,17.5260272284852,male,Peters
animal, ,"('here be a animal cracker out_of your Easter basket', 'Father')","[0, 'here be a animal cracker out_of your Easter basket']",cracker,17.5260272284852,male,Peters
clothes, ,"('we be gonna have_to get shoe on and clothes and thing', 'Father')","[0, 'we be gonna have_to get shoe on and clothes and thing']",shoe,21.2961251771084,male,Peters
food, ,"('let Daddy see if there be some food in the refrigerator', 'Father')","[0, 'let Daddy see if there be some food in the refrigerator']",refrigerator,23.8218443910553,male,Peters
toy, ,"('well let us move this door so you can get to your toy', 'Father')","[0, 'well let us move this door so you can get to your toy']",door,23.6575699706359,male,Peters
food, ,"('monkey food', 'Father')","[0, 'monkey food']",monkey,33.7234850818292,male,Demetras2
toy, ,"('I just do think we have a toy giraffe', 'Mother')","[0, 'I just do think we have a toy giraffe']",giraffe,33.7234850818292,male,Demetras2
animal, ,"('do you put animal cracker in soup', 'Mother')","[0, 'do you put animal cracker in soup']",cracker,31.1649109837984,male,Demetras2
animal, ,"('do you put animal cracker in soup', 'Mother')","[0, 'do you put animal cracker in soup']",soup,31.1649109837984,male,Demetras2
animal, ,"('you have animal cracker', 'Mother')","[0, 'you have animal cracker']",cracker,31.1649109837984,male,Demetras2
animal, ,"('where do you have animal cracker', 'Mother')","[0, 'where do you have animal cracker']",cracker,31.1649109837984,male,Demetras2
toy, ,"('when when we go to Gramma Hanke shall we take some of your toy on the airplane', 'Mother')","[0, 'when when we go to Gramma Hanke shall we take some of your toy on the airplane']",airplane,26.7890511098791,male,Demetras2
animal, ,"('yeah remember we ride on the bus and watch the giraffe and what be those other big big animal we see there be lots_of them what be they', 'Mother')","[0, 'yeah remember we ride on the bus and watch the giraffe and what be those other big big animal we see there be lots_of them what be they']",giraffe,31.1649109837984,male,Demetras2
animal, ,"('yeah remember we ride on the bus and watch the giraffe and what be those other big big animal we see there be lots_of them what be they', 'Mother')","[0, 'yeah remember we ride on the bus and watch the giraffe and what be those other big big animal we see there be lots_of them what be they']",bus,31.1649109837984,male,Demetras2
toy, ,"('we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy', 'Mother')","[0, 'we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy']",pajamas,26.7890511098791,male,Demetras2
toy, ,"('we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy', 'Mother')","[0, 'we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy']",shirt,26.7890511098791,male,Demetras2
toy, ,"('we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy', 'Mother')","[0, 'we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy']",shoe,26.7890511098791,male,Demetras2
toy, ,"('we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy', 'Mother')","[0, 'we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy']",shorts,26.7890511098791,male,Demetras2
toy, ,"('we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy', 'Mother')","[0, 'we have_to take Oliver shirt and Oliver shorts and his pajamas and his shoe and sock and some toy']",sock,26.7890511098791,male,Demetras2
animal, ,"('cute animal book', 'Mother')","[0, 'cute animal book']",book,18.0003696174459,female,McCune
food, ,"('see fish and food and apple', 'Mother')","[0, 'see fish and food and apple']",fish,19.0003901517485,female,McCune
food, ,"('see fish and food and apple', 'Mother')","[0, 'see fish and food and apple']",apple,19.0003901517485,female,McCune
food, ,"('see fish and food and apple', 'Mother')","[0, 'see fish and food and apple']",fish,19.0003901517485,female,McCune
animal, ,"('that Grover like in cute animal book', 'Mother')","[0, 'that Grover like in cute animal book']",book,18.0003696174459,female,McCune
toy, ,"('toy apple', 'Mother')","[0, 'toy apple']",apple,18.0003696174459,male,McCune
toy, ,"('toy apple', 'Mother')","[0, 'toy apple']",apple,19.0003901517485,male,McCune
toy, ,"('it toy soda', 'Mother')","[0, 'it toy soda']",soda,21.0004312203536,male,McCune
toy, ,"('toy apple', 'Mother')","[0, 'toy apple']",apple,21.0004312203536,male,McCune
food, ,"('maybe we can put the vegetable and food on the truck Patrick', 'Mother')","[0, 'maybe we can put the vegetable and food on the truck Patrick']",truck,24.0004928232613,male,McCune
toy, ,"('that a toy apple', 'Mother')","[0, 'that a toy apple']",apple,20.000410686051,male,McCune
toy, ,"('toy apple', 'Mother')","[0, 'toy apple']",apple,20.000410686051,male,McCune
toy, ,"('there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck', 'Mother')","[0, 'there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck']",duck,44.8222756114089,female,HSLLD
toy, ,"('there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck', 'Mother')","[0, 'there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck']",elephant,44.8222756114089,female,HSLLD
toy, ,"('there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck', 'Mother')","[0, 'there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck']",coat,44.8222756114089,female,HSLLD
toy, ,"('there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck', 'Mother')","[0, 'there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck']",hat,44.8222756114089,female,HSLLD
toy, ,"('there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck', 'Mother')","[0, 'there be hat and coat and jacket and galoshes and glove and his old stuff toy elephant but no rubber duck']",jacket,44.8222756114089,female,HSLLD
toy, ,"('look at this he have get roll skate he have get toy he have get bird seed he have get marble nothing red', 'Mother')","[0, 'look at this he have get roll skate he have get toy he have get bird seed he have get marble nothing red']",bird,43.7565453089386,female,HSLLD
toy, ,"('we need you to finish the book and then we have a toy play we need to do', 'Investigator')","[0, 'we need you to finish the book and then we have a toy play we need to do']",book,44.1323230456478,female,HSLLD
food, ,"('well it bird food that bird eat', 'Mother')","[0, 'well it bird food that bird eat']",bird,48.6252284441159,female,HSLLD
toy, ,"('and a little toy house and a young mouse', 'Mother')","[0, 'and a little toy house and a young mouse']",mouse,45.7894412616275,female,HSLLD
animal, ,"('we have block crayon paint paper doll stuff animal', 'Mother')","[0, 'we have block crayon paint paper doll stuff animal']",block,46.7894617959301,female,HSLLD
animal, ,"('we have block crayon paint paper doll stuff animal', 'Mother')","[0, 'we have block crayon paint paper doll stuff animal']",crayon,46.7894617959301,female,HSLLD
animal, ,"('we have block crayon paint paper doll stuff animal', 'Mother')","[0, 'we have block crayon paint paper doll stuff animal']",doll,46.7894617959301,female,HSLLD
toy, ,"('she make her bed she put her toy away', 'Mother')","[0, 'she make her bed she put her toy away']",bed,45.3294728844535,female,HSLLD
food, ,"('he pack his teddy bear and some food for the journey and take off up the chimney', 'Mother')","[0, 'he pack his teddy bear and some food for the journey and take off up the chimney']",bear,49.7566685147539,female,HSLLD
toy, ,"('kitten be very curious especial about toy duck and water', 'Mother')","[0, 'kitten be very curious especial about toy duck and water']",duck,48.2309698351095,female,HSLLD
toy, ,"('kitten be very curious especial about toy duck and water', 'Mother')","[0, 'kitten be very curious especial about toy duck and water']",water,48.2309698351095,female,HSLLD
toy, ,"('what that ask Ernie point to a window fill with toy and book', 'Mother')","[0, 'what that ask Ernie point to a window fill with toy and book']",window,46.7894617959301,female,HSLLD
toy, ,"('what that ask Ernie point to a window fill with toy and book', 'Mother')","[0, 'what that ask Ernie point to a window fill with toy and book']",book,46.7894617959301,female,HSLLD
animal, ,"('squirrel skunk rabbit and other animal run past', 'Mother')","[0, 'squirrel skunk rabbit and other animal run past']",squirrel,46.4609129550915,female,HSLLD
toy, ,"('she make her bed she put her toy away', 'Mother')","[0, 'she make her bed she put her toy away']",bed,45.3294728844535,female,HSLLD
toy, ,"('a toy boat', 'Mother')","[0, 'a toy boat']",boat,47.5594981416456,female,HSLLD
food, ,"('drink his orange juice and be through his monster berry crunch when sudden he stop eat and put down his food', 'Mother')","[0, 'drink his orange juice and be through his monster berry crunch when sudden he stop eat and put down his food']",drink,43.0337378590936,female,HSLLD
food, ,"('drink his orange juice and be through his monster berry crunch when sudden he stop eat and put down his food', 'Mother')","[0, 'drink his orange juice and be through his monster berry crunch when sudden he stop eat and put down his food']",juice,43.0337378590936,female,HSLLD
