toy,A -> A,"('oh you get lots_of tinker toy', 'Investigator')","[4, ['you go phooo and hit the ball with the bat', 'Investigator', '29.75626', 'male', 'Clark']]",ball,33.88776,male,Clark
toy,A -> A,"('I can hold the toy ship and a little toy man', 'Investigator')","[4, ['what about the train', 'Investigator', '32.09922', 'male', 'Clark']]",train,35.03357,male,Clark
animal,C -> C,"('yeah that where the animal sit last night', 'Target_Child')","[1, ['oh and he he pull up the pig from you pull up the pig from from the train with a crank', 'Target_Child', '34.06641', 'male', 'Clark']]",pig,35.92066,male,Clark
toy,A -> A,"('the pudgy book of toy', 'Mother')","[2, ['the pudgy book of toy', 'Mother', '13.42738', 'female', 'NewEngland']]",book,13.42738,female,NewEngland
toy,A -> A,"('the pudgy book of toy', 'Mother')","[2, ['the pudgy book of toy', 'Mother', '13.42738', 'female', 'NewEngland']]",book,13.42738,female,NewEngland
toy,A -> A,"('the pudgy book of toy', 'Mother')","[2, ['the pudgy book of toy', 'Mother', '13.42738', 'female', 'NewEngland']]",book,13.42738,female,NewEngland
toy,A -> C,"('wanna try another toy', 'Mother')","[0, ['ball', 'Target_Child', '14.16456', 'male', 'NewEngland']]",ball,14.62453,female,NewEngland
toy,A -> A,"('we gonna get out another toy', 'Mother')","[0, ['see how when you wiggle the book it look like it move', 'Mother', '14.49311', 'male', 'NewEngland']]",book,14.13171,female,NewEngland
toy,A -> A,"('alright well you tell me what toy you wanna play with', 'Mother')","[1, ['go get the ball', 'Mother', '14.066', 'female', 'NewEngland']]",ball,19.62463,male,NewEngland
toy,A -> A,"('you want a toy', 'Mother')","[1, ['oh you wanna read a book', 'Mother', '20.49323', 'male', 'NewEngland']]",book,19.65749,female,NewEngland
toy,A -> A,"('I know but I do think we can play with those toy yet', 'Mother')","[1, ['see the book', 'Mother', '14.52597', 'male', 'NewEngland']]",book,19.62463,male,NewEngland
toy,A -> C,"('and play another toy', 'Mother')","[0, ['ball', 'Target_Child', '20.09898', 'female', 'NewEngland']]",ball,19.52607,female,NewEngland
toy,C -> A,"('the toy', 'Target_Child')","[1, ['you can throw the ball', 'Mother', '14.4274', 'male', 'NewEngland']]",ball,20.19754,female,NewEngland
toy,A -> A,"('you put that away and we take out another toy', 'Mother')","[0, ['yes it a book', 'Mother', '20.36181', 'female', 'NewEngland']]",book,19.62463,male,NewEngland
toy,A -> A,"('you put that away and we take out another toy', 'Mother')","[3, ['could you put the ball in the box please', 'Mother', '20.19754', 'female', 'NewEngland']]",ball,19.62463,male,NewEngland
toy,A -> A,"('we have other toy John', 'Mother')","[0, ['ah there the book', 'Mother', '20.72322', 'female', 'NewEngland']]",book,14.4274,male,NewEngland
toy,A -> A,"('no you can have those toy now', 'Mother')","[3, ['it in your book', 'Mother', '20.72322', 'male', 'NewEngland']]",book,20.36181,female,NewEngland
toy,A -> A,"('what kind of toy', 'Mother')","[1, ['can I have the ball please', 'Mother', '19.59178', 'male', 'NewEngland']]",ball,19.88747,male,NewEngland
toy,A -> A,"('what kind of toy', 'Mother')","[4, ['we have_to put the ball away', 'Mother', '20.72322', 'female', 'NewEngland']]",ball,19.88747,male,NewEngland
toy,A -> A,"('yeah those be toy', 'Mother')","[4, ['your finger stick in there', 'Mother', '20.82178', 'female', 'NewEngland']]",stick,20.72322,male,NewEngland
toy,A -> A,"('leave him one toy', 'Investigator')","[0, ['you hide the ball', 'Mother', '21.23042', 'male', 'NewEngland']]",ball,20.72322,male,NewEngland
toy,A -> A,"('look at this toy Abbie', 'Mother')","[4, ['you gonna read the book', 'Mother', '21.06614', 'female', 'NewEngland']]",book,20.23039,female,NewEngland
animal,A -> A,"('look at all the animal', 'Mother')","[1, ['a dog', 'Mother', '19.69034', 'male', 'NewEngland']]",dog,20.42752,male,NewEngland
animal,A -> A,"('baby animal', 'Mother')","[1, ['what do a pig say', 'Mother', '20.39467', 'male', 'NewEngland']]",pig,20.23039,female,NewEngland
toy,A -> A,"('they get some more toy for us to play with', 'Mother')","[3, ['be that a book', 'Mother', '20.42752', 'male', 'NewEngland']]",book,32.00066,male,NewEngland
toy,A -> C,"('get toy for us here Annie', 'Mother')","[1, ['book', 'Target_Child', '31.3949', 'female', 'NewEngland']]",book,31.92057,female,NewEngland
toy,A -> A,"('you look for the toy', 'Mother')","[1, ['do you see the train on the wall in the boy room', 'Mother', '32.03351', 'male', 'NewEngland']]",train,20.42752,male,NewEngland
clothes,C -> C,"('clothes', 'Target_Child')","[0, ['his coat on', 'Target_Child', '31.3949', 'female', 'NewEngland']]",coat,31.92057,female,NewEngland
toy,A -> A,"('here his toy', 'Mother')","[1, ['there not a book over here', 'Mother', '31.92057', 'female', 'NewEngland']]",book,32.00066,female,NewEngland
furniture,A -> A,"('it furniture for the house', 'Mother')","[0, ['what be you put one bed on top of another for', 'Mother', '32.03351', 'male', 'NewEngland']]",bed,31.92057,female,NewEngland
furniture,A -> A,"('they do have more furniture', 'Mother')","[4, ['where do the bed go', 'Mother', '30.78913', 'female', 'NewEngland']]",bed,31.95343,female,NewEngland
furniture,A -> A,"('what all the furniture do in the garage', 'Mother')","[0, ['this be a bed', 'Mother', '30.32916', 'male', 'NewEngland']]",bed,31.95343,female,NewEngland
furniture,A -> C,"('you gonna put the furniture in the garage', 'Mother')","[3, ['chair', 'Target_Child', '29.69055', 'male', 'NewEngland']]",chair,27.59194,male,NewEngland
animal,C -> C,"('animal', 'Target_Child')","[0, ['pig', 'Target_Child', '22.00045', 'female', 'Higginson']]",pig,27.88764,female,NewEngland
animal,A -> A,"('animal', 'Mother')","[0, ['pig', 'Mother', '22.00045', 'female', 'Higginson']]",pig,27.88764,female,NewEngland
toy,A -> A,"('well there no more book but there be other toy here', 'Mother')","[2, ['well there no more book but there be other toy here', 'Mother', '27.42767', 'female', 'NewEngland']]",book,27.42767,female,NewEngland
animal,C -> A,"('a animal', 'Target_Child')","[0, ['pig yeh', 'Mother', '22.00045', 'female', 'Higginson']]",pig,27.88764,female,NewEngland
toy,A -> A,"('okay we have_to play with the next toy now', 'Mother')","[1, ['say Burt open his book', 'Mother', '34.0007', 'female', 'Higginson']]",book,27.42767,female,NewEngland
animal,A -> C,"('what little animal', 'Mother')","[0, ['dog', 'Target_Child', '25.00051', 'female', 'Higginson']]",dog,16.00033,female,Higginson
toy,C -> A,"('put his toy up', 'Target_Child')","[1, ['remember how you read me the book when I be in the', 'Mother', '34.0007', 'female', 'Higginson']]",book,25.00051,female,Higginson
toy,A -> C,"('May let play with another toy', 'Father')","[0, ['there a ball', 'Target_Child', '19.00039', 'female', 'Higginson']]",ball,11.00023,female,Higginson
toy,C -> C,"('toy train', 'Target_Child')","[2, ['toy train', 'Target_Child', '28.09914', 'male', 'Brown']]",train,28.09914,male,Brown
toy,C -> C,"('play toy', 'Target_Child')","[0, ['book boy', 'Target_Child', '27.13197', 'male', 'Brown']]",book,28.09914,male,Brown
toy,C -> A,"('play toy', 'Target_Child')","[4, ['that not real a boy book', 'Mother', '27.13197', 'male', 'Brown']]",book,28.09914,male,Brown
toy,A -> C,"('play toy', 'Mother')","[1, ['those be have ball', 'Target_Child', '35.92066', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('play toy', 'Target_Child')","[0, ['for ball', 'Target_Child', '33.1321', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('play toy', 'Target_Child')","[1, ['read that book', 'Target_Child', '29.39485', 'male', 'Brown']]",book,28.09914,male,Brown
toy,C -> A,"('play toy', 'Target_Child')","[0, ['put the pocket book in', 'Mother', '33.1321', 'male', 'Brown']]",book,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('ball play toy', 'Target_Child')","[2, ['ball play toy', 'Target_Child', '28.09914', 'male', 'Brown']]",ball,28.09914,male,Brown
toy,C -> C,"('no play toy', 'Target_Child')","[3, ['get you ball', 'Target_Child', '27.13197', 'male', 'Brown']]",ball,28.09914,male,Brown
animal,A -> A,"('well that a special kind of block they have for animal that perform', 'Mother')","[4, ['be you fix the dog', 'Investigator', '27.59194', 'male', 'Brown']]",dog,35.92066,male,Brown
toy,A -> A,"('when will I bring the toy eh Eve', 'Investigator')","[3, ['will I bring doll', 'Investigator', '22.00045', 'female', 'Brown']]",doll,23.00047,female,Brown
toy,A -> C,"('well we see if it in the toy box', 'Mother')","[3, ['book', 'Target_Child', '18.00037', 'female', 'Brown']]",book,20.00041,female,Brown
toy,A -> C,"('I think it be your toy chest', 'Father')","[4, ['I get a train on it', 'Target_Child', '25.00051', 'female', 'Brown']]",train,18.00037,female,Brown
clothes,A -> A,"('you gotta tell Santa_Claus to bring the baby some clothes huh', 'Mother')","[4, ['that not a suit that a coat', 'Mother', '27.92049', 'female', 'Brown']]",coat,27.72336,female,Brown
toy,A -> C,"('why you have Sarah toy', 'Mother')","[1, ['have one for doll clothes', 'Target_Child', '30.42773', 'female', 'Brown']]",doll,27.00055,female,Brown
toy,A -> A,"('why do you put some of your doll back in your toy box', 'Father')","[2, ['why do you put some of your doll back in your toy box', 'Father', '30.65771', 'female', 'Brown']]",doll,30.65771,female,Brown
toy,A -> C,"('you get a toy box too', 'Mother')","[1, ['yes ball', 'Target_Child', '33.95347', 'female', 'Brown']]",ball,31.92057,female,Brown
toy,C -> C,"('I toy too', 'Target_Child')","[4, ['here my doll', 'Target_Child', '32.82203', 'female', 'Brown']]",doll,31.92057,female,Brown
toy,A -> A,"('do you play with all these toy', 'Father')","[0, ['I see some book', 'Mother', '34.6578', 'female', 'Brown']]",book,33.46065,female,Brown
toy,C -> C,"('he bring Margaret toy candy', 'Target_Child')","[4, ['train', 'Target_Child', '29.39485', 'female', 'Nelson']]",train,31.59202,female,Haggerty
animal,A -> A,"('okay let me put their animal up and get some other one', 'Father')","[1, ['medicine for the dog', 'Mother', '29.65769', 'male', 'Kuczaj']]",dog,29.7234,male,Kuczaj
animal,A -> A,"('okay let me put their animal up and get some other one', 'Father')","[4, ['the turtle talk to the cat', 'Father', '29.75626', 'male', 'Kuczaj']]",cat,29.7234,male,Kuczaj
toy,C -> C,"('bring toy and little doll', 'Target_Child')","[2, ['bring toy and little doll', 'Target_Child', '31.59202', 'female', 'Haggerty']]",doll,31.59202,female,Haggerty
animal,C -> A,"('do animal like pomegranate', 'Target_Child')","[4, ['Edna have to go get her kitty cat', 'Father', '34.98634', 'male', 'Kuczaj']]",cat,35.59211,male,Kuczaj
clothes,A -> A,"('there be the clothes basket', 'Father')","[3, ['now gonna put your shirt on', 'Mother', '17.19748', 'male', 'Peters']]",shirt,17.52603,male,Peters
clothes,A -> A,"('let Daddy get his clothes on', 'Father')","[0, ['listen do you toot in your pants', 'Father', '20.06612', 'male', 'Peters']]",pants,17.29604,male,Peters
animal,A -> C,"('oh it be a wild animal', 'Father')","[3, ['dog', 'Target_Child', '20.06612', 'male', 'Peters']]",dog,21.72324,male,Peters
animal,A -> A,"('what kind of animal be at the zoo', 'Father')","[1, ['look the bunny eat the carrot', 'Father', '28.95337', 'male', 'Demetras2']]",bunny,26.49336,male,Demetras2
food,A -> C,"('what kinda food', 'Father')","[0, ['in corn corn', 'Target_Child', '28.92051', 'male', 'Demetras2']]",corn,33.72349,male,Demetras2
animal,A -> C,"('let make them fun look animal', 'Mother')","[3, ['be the cat way', 'Target_Child', '26.49336', 'male', 'Demetras2']]",cat,33.75634,male,Demetras2
toy,A -> A,"('and do Santa have toy in his sack', 'Mother')","[0, ['throw me the ball come on', 'Mother', '12.00025', 'female', 'McCune']]",ball,31.06635,male,Demetras2
toy,A -> A,"('why do you look at some other toy then', 'Mother')","[1, ['what do the book say about the fire truck', 'Mother', '26.03339', 'male', 'Demetras2']]",book,20.00041,NA,McCune
toy,C -> A,"('toy', 'Target_Child')","[0, ['what do the book say about the fire truck', 'Mother', '26.03339', 'male', 'Demetras2']]",book,18.00037,female,McCune
food,A -> A,"('see fish and food and apple', 'Mother')","[2, ['see fish and food and apple', 'Mother', '19.00039', 'female', 'McCune']]",apple,19.00039,female,McCune
toy,A -> A,"('you gonna put all the toy in there', 'Mother')","[3, ['that Grover like in cute animal book', 'Mother', '18.00037', 'female', 'McCune']]",book,15.00031,female,McCune
toy,C -> A,"('toy', 'Target_Child')","[1, ['stick again', 'Mother', '16.92027', 'female', 'McCune']]",stick,18.00037,female,McCune
toy,A -> C,"('why do you play with some of these toy', 'Mother')","[1, ['mommy baby doll', 'Target_Child', '19.00039', 'female', 'McCune']]",doll,24.00049,female,McCune
toy,C -> C,"('play toy', 'Target_Child')","[4, ['back book', 'Target_Child', '18.00037', 'female', 'McCune']]",book,20.00041,NA,McCune
toy,A -> C,"('look at all of these toy', 'Mother')","[3, ['back book', 'Target_Child', '18.00037', 'female', 'McCune']]",book,23.00047,female,McCune
toy,A -> A,"('no we do have these toy', 'Mother')","[1, ['want me to put the book away', 'Mother', '17.00035', 'male', 'McCune']]",book,20.00041,NA,McCune
toy,A -> C,"('you can put some of the toy back if you want', 'Mother')","[1, ['doll man', 'Target_Child', '18.00037', 'female', 'McCune']]",doll,21.00043,female,McCune
food,A -> A,"('see you could put the food in the little dish', 'Mother')","[4, ['here apple', 'Mother', '17.00035', 'male', 'McCune']]",apple,23.00047,female,McCune
toy,C -> C,"('toy', 'Target_Child')","[0, ['ball', 'Target_Child', '17.00035', 'male', 'McCune']]",ball,18.00037,male,McCune
toy,C -> C,"('all toy', 'Target_Child')","[0, ['doll', 'Target_Child', '18.00037', 'female', 'McCune']]",doll,19.00039,male,McCune
toy,A -> C,"('a toy carrot', 'Mother')","[1, ['ball', 'Target_Child', '20.00041', 'male', 'McCune']]",ball,20.00041,male,McCune
toy,C -> A,"('more toy', 'Target_Child')","[4, ['that Judy book', 'Mother', '23.00047', 'male', 'McCune']]",book,19.00039,male,McCune
toy,A -> C,"('do you want to play with some of the toy up there', 'Mother')","[4, ['where the ball', 'Target_Child', '22.00045', 'male', 'McCune']]",ball,22.00045,female,McCune
toy,A -> A,"('we need new toy', 'Mother')","[1, ['where Elmo ball', 'Mother', '17.85458', 'male', 'Providence']]",ball,20.36181,male,Providence
toy,A -> A,"('you go rake look at all these toy and book and thing', 'Mother')","[2, ['you go rake look at all these toy and book and thing', 'Mother', '17.85458', 'male', 'Providence']]",book,17.85458,male,Providence
toy,A -> A,"('kid love toy Bert love pigeon', 'Mother')","[0, ['oh here the other book', 'Mother', '16.88741', 'male', 'Providence']]",book,20.36181,male,Providence
toy,A -> A,"('okay you throw your toy and Mommy will fix the track', 'Mother')","[4, ['your bee book we be look for this', 'Mother', '17.85458', 'male', 'Providence']]",book,18.46034,male,Providence
food,A -> A,"('after I pick up all the food you throw on the floor', 'Mother')","[0, ['apple', 'Mother', '20.36181', 'male', 'Providence']]",apple,23.88755,male,Providence
toy,A -> A,"('okay alright I will put any of your toy away', 'Mother')","[3, ['more stick', 'Mother', '17.39461', 'male', 'Providence']]",stick,22.78897,male,Providence
toy,A -> C,"('look like a toy factory explode in here', 'Mother')","[3, ['a ball a ball', 'Target_Child', '26.55907', 'male', 'Providence']]",ball,25.06622,male,Providence
animal,A -> A,"('alright well be you do with your animal', 'Mother')","[4, ['bunny', 'Grandmother', '35.72353', 'male', 'Providence']]",bunny,32.32921,male,Providence
animal,C -> A,"('and the animal', 'Target_Child')","[0, ['bunny', 'Grandmother', '35.72353', 'male', 'Providence']]",bunny,32.52634,male,Providence
toy,C -> C,"('toy store', 'Target_Child')","[4, ['train around', 'Target_Child', '34.3621', 'male', 'Providence']]",train,33.42779,male,Providence
toy,A -> A,"('do you want a toy', 'Mother')","[3, ['your train away go ahead and we play hide and seek', 'Grandmother', '32.52634', 'male', 'Providence']]",train,11.13165,male,Providence
animal,A -> C,"('you have no more animal in your box', 'Mother')","[0, ['cow', 'Target_Child', '11.69018', 'male', 'Providence']]",cow,33.8549,male,Providence
toy,A -> A,"('come and pick up these toy please', 'Mother')","[3, ['ready throw the hippo the ball', 'Mother', '12.6902', 'male', 'Providence']]",ball,35.26356,male,Providence
toy,A -> A,"('you want walk to your toy', 'Mother')","[1, ['you have see this book in a long time', 'Mother', '12.6902', 'male', 'Providence']]",book,14.03314,male,Providence
toy,A -> A,"('toy', 'Mother')","[1, ['you want read a book', 'Mother', '14.03314', 'male', 'Providence']]",book,13.5588,male,Providence
animal,A -> A,"('what animal', 'Mother')","[0, ['this little pig go to market', 'Mother', '12.6902', 'male', 'Providence']]",pig,16.00033,male,Providence
toy,A -> C,"('see the toy gentle you go move the camera', 'Mother')","[3, ['ball', 'Target_Child', '18.65747', 'male', 'Providence']]",ball,19.00039,male,Providence
toy,C -> A,"('toy', 'Target_Child')","[4, ['there the monkey read the book whoops', 'Mother', '14.92022', 'male', 'Providence']]",book,19.00039,male,Providence
toy,C -> C,"('toy', 'Target_Child')","[1, ['book', 'Target_Child', '16.85456', 'male', 'Providence']]",book,19.00039,male,Providence
toy,A -> A,"('camera take picture of the toy', 'Mother')","[3, ['or do you want read this book', 'Mother', '14.92022', 'male', 'Providence']]",book,19.00039,male,Providence
toy,A -> C,"('you want play with a toy', 'Mother')","[3, ['ball', 'Target_Child', '12.6902', 'male', 'Providence']]",ball,14.03314,male,Providence
toy,C -> A,"('toy', 'Target_Child')","[3, ['yeah ball and ball', 'Mother', '12.6902', 'male', 'Providence']]",ball,19.00039,male,Providence
toy,A -> C,"('you want see your toy again', 'Mother')","[3, ['ball', 'Target_Child', '12.6902', 'male', 'Providence']]",ball,19.00039,male,Providence
clothes,A -> A,"('clothes yeah', 'Mother')","[4, ['can we put it back on your shirt', 'Mother', '17.55888', 'male', 'Providence']]",shirt,16.85456,male,Providence
toy,A -> C,"('Caillou and Daddy race toy car on the table', 'Mother')","[0, ['bell on the train', 'Target_Child', '19.00039', 'male', 'Providence']]",train,19.85462,male,Providence
toy,C -> A,"('you want toy', 'Target_Child')","[3, ['let play a game or read another book', 'Mother', '20.65751', 'male', 'Providence']]",book,21.13185,male,Providence
toy,C -> A,"('toy toy', 'Target_Child')","[3, ['uhhuh that the ball', 'Mother', '13.16454', 'male', 'Providence']]",ball,16.85456,male,Providence
toy,A -> A,"('let play with some toy the door be close right now', 'Mother')","[0, ['it stick', 'Mother', '13.16454', 'male', 'Providence']]",stick,15.49313,male,Providence
toy,C -> A,"('toy', 'Target_Child')","[0, ['sorry it a break book', 'Mother', '19.46036', 'male', 'Providence']]",book,22.36186,male,Providence
toy,A -> C,"('it not a toy', 'Mother')","[4, ['book', 'Target_Child', '14.59168', 'male', 'Providence']]",book,13.5588,male,Providence
toy,A -> A,"('please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother')","[2, ['please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother', '19.46036', 'male', 'Providence']]",doll,19.46036,male,Providence
toy,A -> A,"('please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother')","[2, ['please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother', '19.46036', 'male', 'Providence']]",train,19.46036,male,Providence
toy,A -> A,"('slow the little blue engine begin to move I think I can I think I can I think I can and up the mountain she go with a train full of toy', 'Mother')","[2, ['slow the little blue engine begin to move I think I can I think I can I think I can and up the mountain she go with a train full of toy', 'Mother', '19.46036', 'male', 'Providence']]",train,19.46036,male,Providence
toy,A -> A,"('hooray hooray cry all the doll and toy', 'Mother')","[2, ['hooray hooray cry all the doll and toy', 'Mother', '19.46036', 'male', 'Providence']]",doll,19.46036,male,Providence
toy,C -> C,"('my toy', 'Target_Child')","[4, ['ball ball ball ball ball', 'Target_Child', '20.65751', 'male', 'Providence']]",ball,26.26337,male,Providence
toy,A -> A,"('you want play with the toy train should we put the ambulance in the hospital', 'Mother')","[2, ['you want play with the toy train should we put the ambulance in the hospital', 'Mother', '26.72334', 'male', 'Providence']]",train,26.72334,male,Providence
toy,C -> A,"('toy', 'Target_Child')","[4, ['be he stick', 'Mother', '24.23048', 'male', 'Providence']]",stick,19.46036,male,Providence
toy,C -> C,"('book toy', 'Target_Child')","[2, ['book toy', 'Target_Child', '19.46036', 'male', 'Providence']]",book,19.46036,male,Providence
toy,C -> A,"('look toy', 'Target_Child')","[0, ['it stick', 'Mother', '22.36186', 'male', 'Providence']]",stick,19.46036,male,Providence
toy,C -> A,"('look toy', 'Target_Child')","[3, ['oh it carry the i to the train', 'Mother', '19.85462', 'male', 'Providence']]",train,19.46036,male,Providence
toy,A -> A,"('and put him on a shelf in the toy department with all the other animal and doll', 'Mother')","[2, ['and put him on a shelf in the toy department with all the other animal and doll', 'Mother', '21.85466', 'male', 'Providence']]",doll,21.85466,male,Providence
toy,A -> A,"('what kind of toy', 'Mother')","[3, ['and Peter Sam begin with p too two p train pull each other', 'Mother', '30.36202', 'male', 'Providence']]",train,29.49342,male,Providence
animal,A -> A,"('that not a animal', 'Mother')","[1, ['and the kitty cat', 'Mother', '14.4274', 'female', 'Providence']]",cat,28.62482,male,Providence
toy,A -> C,"('one of your bath toy be a sort', 'Mother')","[4, ['it a baggage train', 'Target_Child', '33.00068', 'male', 'Providence']]",train,35.03357,male,Providence
animal,A -> C,"('on the bus our teach tell us about some of the animal exhibit that we will see', 'Mother')","[4, ['the other cat will be green', 'Target_Child', '34.16497', 'male', 'Providence']]",cat,14.4274,female,Providence
animal,C -> C,"('the animal doctor you make the cat', 'Target_Child')","[2, ['the animal doctor you make the cat', 'Target_Child', '34.16497', 'male', 'Providence']]",cat,34.16497,male,Providence
toy,A -> A,"('everyday everywhere baby like toy rattle and top and book that will tear old pot and pan and a fuzz brown bear', 'Mother')","[2, ['everyday everywhere baby like toy rattle and top and book that will tear old pot and pan and a fuzz brown bear', 'Mother', '15.75597', 'female', 'Providence']]",book,15.75597,female,Providence
animal,A -> A,"('should we look at your animal book honey', 'Mother')","[3, ['dog', 'Mother', '13.06598', 'female', 'Providence']]",dog,17.6903,female,Providence
animal,C -> C,"('what animal', 'Target_Child')","[1, ['the cat head', 'Target_Child', '34.16497', 'male', 'Providence']]",cat,35.03357,male,Providence
animal,A -> A,"('Gespard and Lisa you look like the extinct animal', 'Mother')","[3, ['bunny jump', 'Mother', '35.03357', 'male', 'Providence']]",bunny,15.75597,female,Providence
toy,A -> A,"('she play with her toy', 'Mother')","[1, ['you want come get your ball', 'Mother', '14.066', 'female', 'Providence']]",ball,18.59176,female,Providence
toy,A -> A,"('do you play with your toy', 'Mother')","[4, ['you want kick the ball with mommy', 'Mother', '15.85454', 'female', 'Providence']]",ball,18.59176,female,Providence
toy,A -> A,"('like do touch my toy', 'Mother')","[3, ['your animal book', 'Mother', '17.6903', 'female', 'Providence']]",book,15.42742,female,Providence
animal,A -> A,"('good_night animal', 'Mother')","[0, ['that dog chew on a sneaker', 'Mother', '16.75599', 'female', 'Providence']]",dog,14.4274,female,Providence
toy,A -> A,"('you know maybe I put the train track away and bring it out in a couple of month it seem like a new toy to her', 'Mother')","[2, ['you know maybe I put the train track away and bring it out in a couple of month it seem like a new toy to her', 'Mother', '22.72326', 'female', 'Providence']]",train,22.72326,female,Providence
clothes,A -> C,"('be we go give lots_of little clothes to the baby girl', 'Mother')","[4, ['Tinky_Winky shirt', 'Target_Child', '20.46038', 'female', 'Providence']]",shirt,23.8547,female,Providence
animal,A -> A,"('what animal do you see a cow say moo', 'Mother')","[2, ['what animal do you see a cow say moo', 'Mother', '23.8547', 'female', 'Providence']]",cow,23.8547,female,Providence
animal,A -> A,"('and both this little kitty cat and this little animal be both musician because he play the flute', 'Mother')","[2, ['and both this little kitty cat and this little animal be both musician because he play the flute', 'Mother', '25.03337', 'female', 'Providence']]",cat,25.03337,female,Providence
animal,A -> C,"('what animal do we see', 'Mother')","[0, ['the kitty cat tiny', 'Target_Child', '24.75616', 'female', 'Providence']]",cat,24.3619,female,Providence
food,A -> A,"('look at all the yum food peach lemon apple orange', 'Mother')","[2, ['look at all the yum food peach lemon apple orange', 'Mother', '19.62463', 'female', 'Providence']]",apple,19.62463,female,Providence
toy,C -> A,"('toy', 'Target_Child')","[1, ['what be you say to the ball when you be call it Gadiga', 'Mother', '27.55909', 'female', 'Providence']]",ball,26.49336,female,Providence
toy,A -> A,"('so you think we should get roll skate at the toy store honey', 'Mother')","[0, ['a world of outdoor stand and push cart gold and silver ornament book old furniture fruit and vegetable person', 'Mother', '24.13191', 'female', 'Providence']]",book,25.75618,female,Providence
animal,A -> C,"('what animal do you pet what animal do you pet on the farm', 'Father')","[0, ['for bunny rabbit', 'Target_Child', '30.13204', 'female', 'Providence']]",bunny,29.19772,female,Providence
toy,A -> A,"('you bring toy and show her how to play with toy right', 'Mother')","[3, ['squoosh the koosh ball', 'Mother', '30.13204', 'female', 'Providence']]",ball,27.55909,female,Providence
toy,A -> A,"('that a whole lot of toy', 'Mother')","[3, ['I she so she love these Dora the explore book', 'Mother', '28.29627', 'female', 'Providence']]",book,30.39487,female,Providence
animal,A -> A,"('animal should definite not wear clothing', 'Mother')","[1, ['what do the pig say', 'Mother', '28.06628', 'female', 'Providence']]",pig,29.85482,female,Providence
